miRNA_ID	TCGA-RQ-A6JB-01A	TCGA-FF-8046-01A	TCGA-FF-A7CW-01A	TCGA-RQ-A68N-01A	TCGA-FM-8000-01A	TCGA-FF-A7CX-01A	TCGA-GS-A9TT-01A	TCGA-FF-8062-01A	TCGA-G8-6326-01A	TCGA-GS-A9U3-01A	TCGA-GS-A9TV-01A	TCGA-FF-A7CR-01A	TCGA-GS-A9U4-01A	TCGA-GS-A9TZ-01A	TCGA-GR-7353-01A	TCGA-GS-A9TQ-01A	TCGA-FF-8042-01A	TCGA-FF-8041-01A	TCGA-GR-A4D5-01A	TCGA-G8-6907-01A	TCGA-GS-A9TX-01A	TCGA-FF-A7CQ-01A	TCGA-VB-A8QN-01A	TCGA-G8-6324-01A	TCGA-G8-6914-01A	TCGA-FA-A82F-01A	TCGA-G8-6325-01A	TCGA-FA-8693-01A	TCGA-GS-A9TY-01A	TCGA-G8-6906-01A	TCGA-FA-A86F-01A	TCGA-FA-A4BB-01A	TCGA-FA-A6HO-01A	TCGA-RQ-AAAT-01A	TCGA-FA-A7Q1-01A	TCGA-GR-A4D6-01A	TCGA-G8-6909-01A	TCGA-FF-8043-01A	TCGA-FA-A4XK-01A	TCGA-GS-A9TW-01A	TCGA-GR-A4D9-01B	TCGA-GR-A4D4-01A	TCGA-GS-A9TU-01A	TCGA-FA-A6HN-01A	TCGA-FA-A7DS-01A	TCGA-FF-8061-01A	TCGA-FF-8047-01A
hsa-mir-2116	0.6997888048840959	1.9687521198923417	1.8568271737928235	1.29410194702405	3.8415428620283087	1.400758688752026	0.3467447586212566	1.58139801046066	0.4495265118129885	1.3144668361222456	0.3118041783444208	0.13252551668829143	0.41383234569803035	0.3649892129077002	2.60161831886447	0.6249636794609033	2.7122418310629426	1.286638115982324	1.0217540265965195	5.239908180231867	0.21648466553066584	0.4743747777085793	1.3726507158485828	1.1564212114582544	1.3394823359694683	0.8688123833533579	1.5524970857380305	0.943296492125215	0.5948074470844695	0.603154161533501	0.22168409031176584	1.1676321807355308	0.49534723676330594	0.6301566130847338	1.24923718962512	1.2828744755783115	0.0	1.4969786923976922	0.0	0.41812300750220743	1.226421595565222	1.4037558106774413	1.2689529279862883	1.009522033787967	0.4729597544640152	2.4043764532307588	1.3999514422918253
hsa-mir-2117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-212	1.671264382399848	3.5763531888018627	2.8812656208004586	2.2112013205893986	2.6290336534057674	2.9186949686816748	3.19387422628958	3.118647438834189	3.7342505940821713	1.7984678091807893	2.71126670050104	2.5856831873067123	4.802702103785843	2.058867143220594	3.398201222121216	2.5557047590011304	2.0304130671413905	2.201312041558444	2.203623721051499	2.500006822295879	1.7077827390273699	3.257758935333301	3.007022331718818	4.624040868841196	3.113204737578395	2.607541952685613	3.4719458142189534	1.914086862621828	1.604585666651424	3.6935191842981707	1.9349308512754995	1.8044067529180137	2.5646032748438286	3.765307610095455	2.979254376986161	2.5888798652903366	4.127494698414974	2.6339358909575523	1.5833814026801778	2.232066980954169	1.5896623509970707	3.3056543771312032	2.470641500613548	1.009522033787967	2.286746627942394	3.1038660296188714	3.1124209067125785
hsa-mir-214	4.783004339951918	4.981856762225461	4.356036097184984	4.054120174904227	5.724135851609611	4.7583139983702605	3.9700409894512374	5.626195172109798	5.263494642302082	4.43106148298617	3.3112987870160353	2.6968963283463117	4.819773571993709	3.3109256603324315	4.431415632614582	4.571143618042953	3.8956400833029083	3.268664493768429	4.467468870668399	4.68265582298623	3.802390320089704	3.0698758775492228	3.998767051062996	4.569077618922974	5.05061966798725	5.06886063552137	3.7504655511463407	4.62575039208334	4.0719686435821405	4.833336269426518	4.50832158740261	5.5195226253237895	2.5646032748438286	2.099765813142791	4.775867450941756	4.724643560238913	3.9807781759423397	4.547871520130535	4.443992998025923	4.449141578422763	3.706943134156617	5.125379785679449	4.137920615444504	5.2664134527401645	2.1035355739433235	3.61242763962011	3.1124209067125785
hsa-mir-215	2.656787625971293	4.31780425004528	3.0209704301378997	1.4932907147077827	2.44499590235092	2.693323024575415	1.0612598449808233	3.817030710005814	3.2708794821609914	2.6899060831412784	2.8138287929560897	3.2718790617052447	3.498101355719546	3.5424138276535198	2.4523948561043962	2.261591590688658	2.135449500664985	3.421860031958352	2.1206017690929104	4.42561210633032	3.1058867239734003	2.4012153999821866	5.702928078747021	3.4776203438710085	1.3394823359694683	4.925879584468365	2.937146996870815	3.218200873840334	3.196030354391967	5.212292406647441	2.696238916862095	2.5815223837981387	2.0966943268284184	3.2874321047752493	4.222921535753018	2.672339796105804	4.161955543865998	2.4399145724076043	2.199777863814708	2.42504056165389	2.120898654018347	1.9864513483515078	2.100872720633543	2.3371338986655443	2.72799449286169	3.1582575216206554	1.8997730841901748
hsa-mir-216a	0.39191506085828826	0.7895823664859438	0.4589971708684757	0.7875336000796244	0.0	0.44840834259320195	0.0	0.361383215096807	0.16589779322137024	0.0	0.9745564774782646	0.46972555216675094	0.0	0.0	1.4799010412406197	0.6249636794609033	0.6933589352853906	0.23872450447088575	0.33066853397717466	0.0	0.5711389448401984	0.0	0.0	0.6911044189912161	0.5947415329327201	2.1953538982868084	0.0	0.0	0.0	0.603154161533501	0.0	0.0	0.0	0.0	0.9396816978497938	1.0530584946132444	0.0	0.0	0.0	0.0	0.0	0.7297554839580538	0.0	0.0	0.25577504572705934	0.7317271914818229	0.6288286428223517
hsa-mir-216b	0.0	0.0	0.0	1.0629381788866574	0.0	0.0	0.3467447586212566	0.0	0.0	0.3194456790764798	0.5680505945049212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29521284909203116	0.0	0.0	1.0233958884406444	0.0	0.0	0.5948074470844695	0.0	0.22168409031176584	0.0	0.49534723676330594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41053540485700507	0.2099548684269736	0.0	0.0	0.0	0.0
hsa-mir-217	3.3735106859474233	4.878449182631523	3.6989687512763245	5.654672170628931	2.23400091965752	2.9530575281339937	2.8577485532575784	3.630669894740688	2.4295099171977905	2.8472485147978817	4.5654981090181295	1.84707890020151	2.4985276341511193	1.8443241834832986	4.959761254237741	3.8086035493752566	3.704025349756909	2.2566852205805024	5.354996524316547	3.299841602503922	2.5894912185099264	0.4743747777085793	4.843079716377543	5.042424502259361	2.345286792267381	7.173312436860868	3.8612318507834726	3.978806723260086	2.345444067001027	3.9811655659810907	3.2179594809420218	3.0838201088249697	3.6870772657963613	4.881768217547759	4.358236102101278	6.65775384730278	2.8753507286235607	4.6561156822343905	2.199777863814708	2.0092360811807595	4.304367276219109	3.5683855582486728	3.1428363812471742	2.5181508726923734	2.5953623439417575	5.060508271867421	3.437435763948934
hsa-mir-218-1	3.329393161283919	4.646331345821006	4.598384918368395	3.8513240895333967	4.865582096943177	5.039873244051201	4.540922722355742	4.718879423733383	4.296104509640235	3.9656169685017377	3.507686830387312	3.734988324694778	2.8703025713815182	3.3109256603324315	3.7253979440050893	4.920163413694513	2.7122418310629426	3.372580375020938	3.683632906961989	4.1509472675654955	3.915061727516719	2.59958273959635	3.626822480509855	4.6419062532701325	4.612899746132553	4.703773095325444	3.126473540567769	1.914086862621828	2.8325360295574895	4.260492423307634	3.8698423940979034	3.70584501284677	3.7760480693933673	6.129578945174897	4.869462666919941	3.315812985998756	3.303480051891394	3.6082673024837155	3.2305412014629242	3.7117989418639827	3.847855936339902	4.485210020187968	5.179775838537326	4.291025008551494	2.925092893526346	3.21067266838603	4.548354499717828
hsa-mir-218-2	3.283883852925259	4.767053444065996	4.663805081005695	3.571897868758575	5.162736003572469	4.824771569325451	4.870640260352458	4.4821549002120085	4.21322423909825	4.197672384965006	3.68051632829423	3.485223160932599	3.218084756029656	3.678381375088825	3.7253979440050893	4.666627595549553	2.135449500664985	3.7841224244419607	3.7403476681391665	4.188279059519818	3.8678471546003146	3.135260357288719	3.5727866150942837	4.840631714698299	4.582500485884626	4.538378862430918	3.49960814961283	2.708739924079028	3.486124819644754	4.336588249964646	4.151817505842133	3.9580680508901636	3.7322483568040266	6.106827644483911	4.623000259042904	3.5544960250785103	3.4777427265314236	3.7545894212629376	3.4572752773186535	3.7117989418639827	3.847855936339902	4.1258948086012435	4.950491323517549	4.265916914366915	2.640941311418371	3.21067266838603	4.2500668858622594
hsa-mir-219a-1	2.1484366386747	1.9687521198923417	1.8568271737928235	1.4932907147077827	3.6841428909200715	2.2157851253764034	1.9958723210671425	0.8906178991946201	1.972595613418202	1.6918271407253958	1.4269704960943344	1.3444785726170263	1.2196369233203468	0.6560331693564363	2.3715652745756737	3.8086035493752566	2.325036060896075	1.8872250029608875	2.0325089023629146	2.9973505840218344	1.7775699478771319	2.4012153999821866	1.7095800280870586	1.6557255069297583	2.0219096291153433	1.3693106893013813	1.9231354857411347	2.708739924079028	1.604585666651424	1.621119757142147	1.4119359802292195	1.1676321807355308	1.789922015101427	6.415334190563476	3.992695931709089	2.672339796105804	2.8753507286235607	2.2156848084138914	1.1362104208095216	1.2294347243872559	1.226421595565222	4.1258948086012435	2.3428238034915543	2.3371338986655443	0.9781121413600569	1.9901619769058279	2.2702786541946334
hsa-mir-219a-2	0.6997888048840959	0.0	0.0	4.115843449007194	0.7998117881967319	0.24155588667993305	0.0	0.0	0.6864512225878734	0.8020293919456517	0.9745564774782646	0.0	1.2196369233203468	0.6560331693564363	0.0	0.6249636794609033	0.38793818042269507	0.23872450447088575	0.0	0.5515780306492031	0.0	0.0	0.540157244867605	0.0	0.0	0.18611130709071663	0.2807247515998672	0.0	0.5948074470844695	0.0	0.4137976916650814	0.0	0.0	11.508708012453765	0.29810224300594307	0.0	0.0	0.0	0.0	0.7418992447578865	0.0	0.41053540485700507	0.2099548684269736	0.0	0.0	0.41176572724603194	1.065308976761275
hsa-mir-219b	0.6997888048840959	0.7895823664859438	0.0	0.0	1.6882345285862073	1.1864181517957486	1.2378341218167284	0.6501331270112712	0.791759070620178	0.9937852086364999	0.5680505945049212	0.8234982932246309	0.7350377316881397	0.3649892129077002	1.3167713538750119	1.3931498237326112	0.38793818042269507	0.4434973844046317	0.5995015708657321	2.2404685138976763	0.9792154083617454	0.830768858159256	1.094457694027488	0.0	0.5947415329327201	0.6329865918229438	0.8946974932965724	0.6917824836226414	1.0147423404161768	0.8307023443138244	0.22168409031176584	1.4124580002623235	0.49534723676330594	1.0672711131987485	0.7558088228835071	1.0530584946132444	1.1811426338960085	0.8327490787549481	0.48474963208606126	0.7418992447578865	0.0	2.307471659671867	0.9559904654000402	1.009522033787967	0.9781121413600569	0.7317271914818229	1.065308976761275
hsa-mir-22	16.35629279858362	16.668896725916174	16.00167171422308	16.31072473630809	16.25044943262654	16.05075366010979	15.764146141220051	16.863453769968974	16.617702483734984	16.405828029283892	16.125473097612247	15.959749418602962	16.137095493228106	16.04251456359154	15.948483361922012	16.33686798621159	16.889115679324895	16.18517451036997	16.171777185895284	16.03456864161965	15.410041927801883	15.744694016413382	16.06598834461484	15.882361346351951	16.988139584576206	16.474039824257726	17.049948466221792	16.43775388700295	15.938946921807696	16.460845173016093	16.021690933294714	16.446185352423104	15.679303217631876	15.802710189054142	16.44019620735079	15.660529567497594	16.741165091182776	16.694076761639284	16.022321731191006	15.993170030718229	15.939943025135914	17.017096072562257	16.780860774693092	16.202623870708102	15.447021176231898	16.71124376855076	15.959687913009665
hsa-mir-221	9.250384898841133	6.148589695203888	8.894742092574758	6.4793560735785665	7.930775911401491	10.151338093356248	7.639033040803724	7.662041506276104	8.636302294441935	7.6741041427451355	6.870928394945081	7.717350378269301	8.34391755259404	9.50355009530966	7.854998681093635	7.0874709457791285	7.835296105111928	7.840305391124605	7.114330290736471	7.246816067874545	8.958679443736958	5.892329260727815	8.388075620724004	10.824579499689806	7.868217532900629	6.333700170117172	7.243918888364819	5.719275728385821	10.35686557264395	10.448860965181575	8.61831861545711	7.238278302106138	8.568055292927438	7.848623772873525	8.937667352652591	8.527408372805256	8.512594874592303	6.513244711628201	6.226478203608611	7.334153278484753	5.66034669038507	7.554386729757443	8.455806990756697	6.880940900325933	7.835048170569534	6.840810873932984	9.26328088275095
hsa-mir-222	8.402656369264507	5.924647017587522	7.204210396046958	7.5004685107565985	6.366253837624153	8.3002545132264	6.961370892445552	7.561276120936767	6.4415188194680795	6.1374662058288045	5.819914350432705	6.886084500644846	7.449158626561536	7.478397977044397	6.216476536449992	5.506464940840149	6.743238943012252	6.646043416711692	6.65377376240385	5.9543159327694575	6.95657952298262	6.481796493811041	6.656909312937404	8.395896218258072	6.679904344289587	4.925879584468365	6.765959880952435	6.323068293005431	9.327351964155618	8.537569726814302	6.978067042382691	6.660062515226298	7.602584951629317	7.102086156942469	8.032000028462697	7.449391682898558	7.5591808553588224	4.889446382227109	5.006690380002941	7.39305003135451	6.235769042112359	5.872984394792467	6.86553556633521	5.988307673796507	7.420482536851248	6.741877111919	8.012968208499895
hsa-mir-223	8.670295501936552	7.266790737619825	8.717371036288394	8.682628015350785	8.728052458522779	7.387241147845238	8.1557593502861	7.864156714613636	8.686239452796958	8.948293988128453	10.041461443700445	9.252937390306997	13.325438374535747	8.558270037524887	7.691876003780793	8.442901694398039	6.90053323522862	6.449154688583208	9.546951408571749	8.23538637531005	7.950760090648408	9.031942604309254	9.109941425504362	6.1383358047435985	8.736429837810608	8.806090535102278	9.512695996301883	8.149889253523858	7.3145515873346305	8.340290055713286	8.9823079577399	9.75548638182064	8.934619861345404	8.75693526290296	9.63801439539958	8.272139810597244	9.141195389490747	8.704086856725707	9.21243664312873	9.802364837026735	8.315360918583279	10.85766568205839	8.693803211070483	8.749124935391125	9.884599755492367	8.009286022830343	8.45383748737876
hsa-mir-224	3.329393161283919	3.050629853920983	4.031926756868898	2.91362531803555	2.7922281745758597	2.271309132225431	3.66477840328212	2.9159233460146656	2.696857613019967	3.3810513042344024	2.9993722911206318	3.071811570479715	2.9344044029401655	2.92999015919189	3.0280708413161737	4.3201966157015015	4.216124458685044	2.794583469184026	4.017760441794733	2.9973505840218344	5.16222002813544	2.689395113340681	3.1614519065471502	2.773559442970242	3.934105902539415	3.1341650712171694	3.1615301076095768	4.21221360141266	3.486124819644754	3.4752365395909632	3.387825303694017	3.6109181741451737	2.5646032748438286	2.099765813142791	2.596833792481532	3.0296583646417696	4.411494717879338	2.6932148409472556	4.709213370055263	3.596243078957078	3.5507621740482733	4.506260001631848	3.6544621213859134	2.8908775884752167	2.925092893526346	1.864930160507589	2.2702786541946334
hsa-mir-2276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16589779322137024	0.0	0.0	0.0	0.41383234569803035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18611130709071663	0.0	0.0	0.5948074470844695	0.0	0.0	0.0	0.49534723676330594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2099548684269736	0.0	0.0	0.0	0.0
hsa-mir-2277	2.506400354963863	2.2150162646537708	1.3209721370440743	0.7875336000796244	2.23400091965752	0.7899954421274249	0.6260905114202404	1.4371957733806267	0.9817883697494395	1.1630175390100124	2.0483655898733617	0.8234982932246309	1.2196369233203468	0.0	2.0977371954443895	1.663885158663163	1.1596853684643023	1.9557513488144347	1.347993272433055	2.2404685138976763	0.9792154083617454	1.116330818355753	0.7494887871979423	1.6557255069297583	1.6044542514298743	0.49884212364939645	2.0779518649232114	1.5088520175978932	0.5948074470844695	1.2001188634518278	1.112805537368829	1.4124580002623235	1.789922015101427	1.9025232054857242	1.817536488562135	1.4810617454652726	1.9846429377869315	1.2027580978918213	1.3770520985878998	1.0061637132440464	0.7397876291846868	1.4037558106774413	0.834516254774062	1.2332702434229543	1.6478900910592145	0.41176572724603194	0.6288286428223517
hsa-mir-2278	0.0	0.0	0.8066721596691584	0.0	0.0	0.0	0.0	0.0	0.16589779322137024	0.0	0.0	0.0	0.0	0.0	0.376530442045226	0.0	0.38793818042269507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09605535339623623	0.0	0.0	0.0	0.33287059460107754	0.22168409031176584	0.0	0.0	0.0	0.0	0.0	0.5084499505088205	0.0	0.0	0.41812300750220743	0.0	0.41053540485700507	0.0	0.0	0.0	0.0	0.0
hsa-mir-2355	6.015142512006514	5.924647017587522	4.843951845199695	5.316417308419502	5.552566433910824	5.43582791753594	4.06677153148953	6.2507604043266545	6.2070080513976436	4.976621583776346	4.833070213238352	4.117358845583037	6.844882209581504	5.197555192724155	4.859586815643214	5.179557347937366	5.7892033490012516	6.4872724728645	4.899697497732251	5.757248463288198	4.714587162355975	3.750405413860524	5.493478674552412	4.432049420974482	5.350346463428969	4.186788624180146	6.659626201274844	5.43117356844232	4.313247811180904	5.560533108421287	4.695665161808322	5.5195226253237895	5.146144584532016	5.337596107177314	4.073589332206	5.784098940220437	6.487509180691571	7.380141060837911	5.681370494039351	4.5967537806446135	4.9917152506155285	7.5081785837925725	5.4773275222673625	6.84748179000746	4.443312579571527	6.183444570885712	5.190223043406867
hsa-mir-2392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-23a	11.133657399555808	11.481392839560538	11.454247818411961	10.581568019314856	12.191946153010608	11.461357457658725	11.38354033209663	12.563794571939567	11.431917561695224	11.660082555852856	11.101597970158632	11.02485854720736	11.105660065436808	11.281728436507827	11.556975776125682	12.279975291896452	12.365257781614368	11.438879431279373	11.268524590193426	11.822832244557663	11.327467702208487	10.538586601194027	10.319435101000503	12.126583268141676	12.355001682659065	11.12049433928086	12.196619873038298	11.475834720508606	11.076445716101583	12.178899694615227	10.775303321114421	11.399594502312004	11.160471915792924	10.63279762615303	11.87992830574665	11.396708444942403	11.961875122154801	11.733629115478221	11.771344699592253	11.357517449898655	10.670894282128147	11.441515488235302	11.700426999132953	11.732649572902462	9.82568331000022	11.7952991036728	11.72975254488711
hsa-mir-23b	8.184737690344578	8.92765521224791	7.711800455823247	7.107205586304256	8.830215659397917	8.84418527419256	7.532976838261568	9.313039916956427	8.52997175804794	7.4449949502007735	7.007040367458844	7.25479747453929	7.487054519711875	6.884644817584408	8.971551460012888	8.023244782701514	9.023039608454136	8.444190597693387	7.522726174041935	8.879213474101912	7.945084563508125	7.168713340266593	8.806920650580166	9.706524574679323	8.869854726153372	9.46532892827274	8.393649878955312	8.582689266265035	7.533001258866819	8.827744246373044	7.513386582277868	7.742404366168533	7.237789915151424	8.600831865920965	8.706735991414805	8.36443477441293	8.512594874592303	9.721169303007995	8.276549514172407	7.106729705044311	7.895757651741068	7.761161678788376	8.240304973731368	7.679479283150948	6.794222129292068	8.926473552479926	8.760476143833923
hsa-mir-23c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3194456790764798	0.0	0.0	0.0	0.3649892129077002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09605535339623623	0.0	0.3869643108714875	0.0	0.0	0.22168409031176584	0.5012872879405743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2099548684269736	0.0	0.0	0.0	0.0
hsa-mir-24-1	9.260699359483363	9.61644804090089	9.065843674550843	8.56446649358466	8.426367304027767	10.230733502178051	8.368759410777784	9.526874109213542	10.62814750761664	8.566891532647391	8.067785512747287	8.51010449091253	9.972459288397332	8.295560335708211	9.06287319781783	8.456325445911752	9.697500373274528	8.120501836572531	8.601492133823886	8.80304459528511	8.50384870170265	8.627086937267057	8.877574527013694	10.245624152354138	9.205263002461496	9.152244278932711	9.175376895927606	8.852220575736867	8.404287488201392	8.82527013817346	8.291201427362736	8.776419960943333	7.777083858577918	8.534185302395223	9.292132523815281	8.15551824861912	9.251317441615074	9.246443926143264	8.267229796854737	9.110311470753611	8.01637888554369	9.032696592439063	9.502860671598619	8.82307111321973	8.26800363835592	9.228475249728628	8.084398854039966
hsa-mir-24-2	9.29048859584164	9.608391066584574	9.034239451500191	8.625419950070544	8.299805056080013	10.25546793341536	8.418866900100486	9.598548231105616	10.665322518892292	8.62601019240967	8.193192622611988	8.591521542476062	10.085732545751137	8.395142380399253	9.058038296967187	8.642038085667526	9.745994615478784	8.111143115878507	8.642057517865156	8.741588289033022	8.472628435494856	8.631342390361105	8.88590818995256	10.27239338055083	9.265106073286466	9.19099620847902	9.159748901758142	8.93525613545742	8.366867659695462	8.829391295697844	8.371536307257744	8.8327191933887	7.984992192678737	8.482098807239925	9.359214144266176	8.21065135775538	9.311076398432828	9.256305002605972	8.259730432355804	9.186373975568664	8.042274593956776	9.099149612311987	9.544009767467458	8.97217066809988	8.284252867261905	9.246632253370677	8.081492135514626
hsa-mir-2467	0.0	0.7895823664859438	0.0	0.0	0.0	0.24155588667993305	0.0	0.0	0.0	0.0	0.5680505945049212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38654500264654185	0.0	0.18611130709071663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7317271914818229	0.0
hsa-mir-25	13.965478144485337	13.616315115716663	13.786742450950326	13.16220745949979	14.471197537858984	13.560140094956292	12.863895452566242	13.340946690125637	12.306467498303423	12.362516772180035	12.235874244291711	11.96506655148227	13.281347736964436	11.919082468159438	14.609648705219373	15.334719805572027	14.412912686411044	13.16890926780252	13.356346569162953	14.761577258478125	13.21897731363317	12.219222702810132	13.611584804807691	13.758888750005006	13.024019929045592	12.2368920759338	12.690366448450268	13.348659560555344	13.090281321240294	13.224642621718676	12.838661494302192	12.902010325064955	13.539566742351989	14.240266259570518	13.884882342482552	14.632115126339754	13.84021566751065	13.768432094851967	12.78964569258299	11.930913395850336	13.190626993208465	15.60630266862439	13.185589671753407	13.338464400706718	13.158015959213193	13.445018888953514	14.035704473188622
hsa-mir-2681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4434973844046317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-2682	0.0	0.0	0.0	0.44685012738763386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38654500264654185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-26a-1	10.074791249177014	11.248939847054004	10.106278700868963	9.365430519328298	10.230278860384104	11.411741799695008	10.042861886562957	11.256495369434495	11.11128078423049	10.347576423986938	10.374697043968434	9.736322139450298	11.26235335832824	10.69672204295634	10.639847635984458	9.823183534736422	9.885229273250777	10.479227707055438	10.218697036772145	10.902761293513878	11.09609752840354	9.426565447693257	10.263768099937959	12.529669235518933	9.51492879558988	9.765410978240116	10.147053665577467	9.642080313619166	9.674056842698768	11.18444870874513	10.632869668128432	9.86173734500377	9.963059526564608	10.758086875269228	11.2654684724737	11.035413647998002	10.48687165348767	9.73578083328253	8.265358606039472	10.050294534595	9.091839501198326	9.602760514559558	10.681449947024749	10.636743822827816	9.539028549644222	10.291799566916236	11.717166412624346
hsa-mir-26a-2	10.119195443360576	11.242012900952057	10.141631507503975	9.43669860154184	10.225822930241835	11.402640500415062	10.015857546208675	11.261187875262662	11.09802752845987	10.3379392109481	10.334018693661335	9.751538544368396	11.239738610045963	10.724969914815134	10.601040789448165	9.778461385697945	9.872465079460426	10.501963250046613	10.202072263094824	10.927464105484301	11.084420214089409	9.385166961868274	10.299818248928506	12.51905989358771	9.476181618038623	9.785583272573135	10.152781732208073	9.669044783135526	9.688403572913094	11.176058909198106	10.620441737832744	9.886012734178184	9.971325650309897	10.759910863474248	11.252904254393645	11.020311398273211	10.451177300847355	9.69421771349027	8.242712952086244	10.079724685931357	9.054154683235017	9.615530298155731	10.686944164727784	10.676586795878325	9.582748183340183	10.333021936230377	11.756651560186235
hsa-mir-26b	9.505857308654226	9.433977068741326	9.169898684541183	8.812957286136154	9.486683650281027	10.625358019157428	8.791283132012774	9.757394234931715	10.36997503539943	9.339605454255391	9.092769691783655	8.28653095888042	11.787423962224365	8.491757674927097	8.811273638696774	9.550244986497976	8.666748253054969	8.190599858394322	9.183938675292646	10.97630301709277	9.676995605806798	8.789484005626	10.439413370571197	10.55204238224033	8.476140286538959	8.671037491534143	8.884816424024663	8.357641616069001	8.57035418211896	9.09751235324277	9.755759825097062	9.297373537522253	8.698969237293902	9.060545235130814	9.829237587742558	10.0626868179053	9.01373636536442	9.870283937188875	8.121757674531482	8.96356170897368	8.780716698780946	9.685255322325167	9.289029076811113	10.342022321005055	8.524341561250363	9.41035280178459	8.879049313836465
hsa-mir-27a	9.835050688350632	10.17920244912238	9.997350852201409	9.349460337495193	9.388036266349802	10.604060112818534	9.121207998775379	10.611071091947379	11.164258429019428	9.777498145953519	9.296911500337075	9.35672274230092	11.235769167143243	9.371213885704988	9.665067776633887	9.967668467165618	10.439551536013855	9.499913219915406	9.345184547397485	9.499343510600113	9.221856500684465	8.929688859411778	9.981226003493827	10.788193096912554	10.271099049330443	9.829801667370047	10.547556452931676	10.076258073385215	8.922575985853129	10.0152983705781	9.394497466786007	9.809923715985288	9.02814884914044	8.794792766683518	10.253766545280186	9.242755200697301	10.388438966539113	10.324726051157459	9.420957356727456	10.013697984957153	8.690021543396696	9.526895447572233	9.611724048960472	10.387474477974866	8.980559026664455	10.23401466949096	9.513468613882681
hsa-mir-27b	8.696582734228866	9.268295569046762	8.404616047736525	7.592899009827078	8.251521016102231	9.69751592074279	7.9284750567451665	9.229989455268832	8.969040828905385	7.831518390761357	7.065377055490373	7.106565578513403	8.194863353882852	7.278907590992581	8.81414399942653	8.3572421525865	9.103730545548403	7.739438628583883	7.652145097966332	8.692091178994776	7.96110758606967	7.4956540027020155	10.146122175587852	9.417283746817398	8.975987540209548	9.77768396457294	7.715756018398552	8.354932962637614	7.800692085111788	8.656464507349224	7.824778747129642	8.178693166886305	7.031905821444287	9.172965311113195	8.988750773755132	8.337520726946636	7.766550759217525	9.763703364028125	7.920073377275034	7.543616987085433	8.096248019854414	8.074730475983687	8.134101518118674	7.967273162236795	7.659313773355176	8.857260375566918	8.462800710894513
